图像,选择提示词,选择分数,前景面积比例,恢复细结构像素,A5c接受,A5c原因,A5c修正像素比例,重提示标记,SPNP后端,SPNP接受,SPNP原因,SPNP正框数,SPNP负框数,SPNP细化IoU,几何分数,几何标记
0161.jpg,P2,1.2128813041474922,0.22985013985339506,10,1,ok,0.001175612461419753,0,sam3_if_supported,1,ok,1,9,0.9838265732918597,0.8056975894813733,ok
0162.jpg,P2,1.2291380145099458,0.23479853877314816,12,1,ok,0.0006664737654320988,0,sam3_if_supported,1,ok,1,9,0.9796178895321896,0.7356076759061834,ok
0163.jpg,P3,1.227075920675886,0.22504557291666666,4,1,ok,0.0027488425925925927,0,sam3_if_supported,1,ok,1,9,0.7557568375211371,0.8686117467581999,ok
0164.jpg,P2,1.2052522680676248,0.2316993393132716,17,1,ok,0.003627025462962963,0,sam3_if_supported,1,ok,1,9,0.9839612274315181,0.7588772404463984,ok
0165.jpg,P2,1.2012393867752,0.24361641589506172,12,1,ok,0.0024874614197530863,0,sam3_if_supported,1,ok,1,9,0.9935539576690054,0.8547745358090185,ok
0166.jpg,P2,1.2070314262244337,0.2547359664351852,27,1,ok,0.0019525221836419753,0,sam3_if_supported,1,ok,1,9,0.9697820598451683,0.7812401636764243,ok
0167.jpg,P2,1.2380477138733632,0.2946175733024691,36,1,ok,0.0009986255787037036,0,sam3_if_supported,1,ok,1,9,0.9838745418004604,0.7360919540229885,ok
0168.jpg,P2,1.150849495052145,0.325561222029321,6,1,ok,0.00037097318672839504,0,sam3_if_supported,1,ok,1,9,0.993656638396505,0.8097826086956522,ok
0169.jpg,P2,1.1785986623591598,0.33392493730709877,6,1,ok,0.00033480420524691356,0,sam3_if_supported,1,ok,1,9,0.9962966804566862,0.8202020202020202,ok
0170.jpg,P2,1.2478394134058033,0.3684112172067901,4,1,ok,0.001359471450617284,0,sam3_if_supported,1,ok,1,9,0.996857657501419,0.9602555003548616,ok
0171.jpg,P2,1.2121865805034586,0.34058039158950615,2,1,ok,0.0005908805941358025,0,sam3_if_supported,1,ok,1,9,0.9965359752919192,0.9681253376553215,ok
0172.jpg,P2,1.3002819187516015,0.30565128279320986,7,1,ok,0.0015617766203703703,0,sam3_if_supported,1,ok,1,9,0.9966430912582005,0.9863848811217232,ok
0173.jpg,P2,1.3067437509619348,0.29259596836419755,4,1,ok,0.0016091579861111111,0,sam3_if_supported,1,ok,1,9,0.9965967298941274,0.9876112371313907,ok
0174.jpg,P2,1.3090390643946952,0.2897615258487654,6,1,ok,0.0017956693672839506,0,sam3_if_supported,1,ok,1,9,0.9970286915273538,0.9869099563665212,ok
0175.jpg,P2,1.310246753274636,0.2867604648919753,3,1,ok,0.0017291184413580248,0,sam3_if_supported,1,ok,1,9,0.9970201084519791,0.9872165576015827,ok
0176.jpg,P2,1.3093213627055467,0.28553530092592594,1,1,ok,0.0019175588348765433,0,sam3_if_supported,1,ok,1,9,0.9972692775445262,0.9864280387770321,ok
0177.jpg,P3,1.3164654797164337,0.286254581404321,3,1,ok,0.0018391927083333333,0,sam3_if_supported,1,ok,1,9,0.996758559746042,0.9873159352675317,ok
0178.jpg,P2,1.2829968760896895,0.29444191261574076,7,1,ok,0.0006649064429012346,0,sam3_if_supported,1,ok,1,9,0.9968777598665743,0.9650317892824705,ok
0179.jpg,P2,1.1899126061324088,0.3682347125771605,5,1,ok,0.0006991464120370371,0,sam3_if_supported,1,ok,1,9,0.9947689799560118,0.9531893004115226,ok
0180.jpg,P2,1.3163295297304134,0.410429084683642,5,1,ok,0.001564308449074074,0,sam3_if_supported,1,ok,1,9,0.9956726078376043,0.9780089855757862,ok
0181.jpg,P2,1.3341072473432853,0.43264021508487654,5,1,ok,0.0022763551311728394,0,sam3_if_supported,1,ok,1,9,0.9966884439804444,0.9848413814658541,ok
0182.jpg,P3,1.344115605929185,0.4466450858410494,5,1,ok,0.003267023533950617,0,sam3_if_supported,1,ok,1,9,0.996047045083966,0.9895893580104106,ok
0183.jpg,P3,1.34584824935868,0.46486448688271603,4,1,ok,0.003234350887345679,0,sam3_if_supported,1,ok,1,9,0.9971621963926182,0.9905838041431262,ok
0184.jpg,P2,1.3516650999707962,0.47304313753858024,3,1,ok,0.003002387152777778,0,sam3_if_supported,1,ok,1,9,0.9974230208597574,0.9909036385445822,ok
0185.jpg,P2,1.3621395461833785,0.47846776138117286,5,1,ok,0.0028876109182098767,0,sam3_if_supported,1,ok,1,9,0.9972365214190504,0.990210097899021,ok
0186.jpg,P2,1.3626741027993372,0.47831392264660494,1,1,ok,0.00288061824845679,0,sam3_if_supported,1,ok,1,9,0.9976635756927685,0.989233135574599,ok
0187.jpg,P2,1.3523994136818642,0.47492790316358025,8,1,ok,0.0037777295524691356,0,sam3_if_supported,1,ok,1,9,0.9972460115399869,0.9916192446973616,ok
0188.jpg,P2,1.3461286023220551,0.4769939959490741,5,1,ok,0.0028756751543209877,0,sam3_if_supported,1,ok,1,9,0.9975660500083657,0.9905464367338458,ok
0189.jpg,P2,1.3391972604347138,0.4888008777006173,2,1,ok,0.0028011670524691356,0,sam3_if_supported,1,ok,1,9,0.9973397202538726,0.9912921348314607,ok
0190.jpg,P2,1.3309923253333606,0.49859784915123456,5,1,ok,0.0023600260416666665,0,sam3_if_supported,1,ok,1,9,0.9967840182934622,0.9905050227053804,ok
0191.jpg,P2,1.3215188717775317,0.48516710069444446,8,1,ok,0.0008908420138888889,0,sam3_if_supported,1,ok,1,9,0.9970339463028267,0.9774436090225563,ok
0192.jpg,P2,1.2965811226505015,0.5192300829475308,4,1,ok,0.000419921875,0,sam3_if_supported,1,ok,1,9,0.9955296256128261,0.9750911300121506,ok
0193.jpg,P2,1.2932280240326741,0.5471056375385802,5,1,ok,0.0002939332561728395,0,sam3_if_supported,1,ok,1,9,0.9982656399396204,0.973595125253893,ok
0194.jpg,P2,1.3064328191303711,0.5302782600308642,2,1,ok,0.00040051118827160495,0,sam3_if_supported,1,ok,1,9,0.9981303860615127,0.9629337539432177,ok
0195.jpg,P3,1.307996257011816,0.5002479986496914,3,1,ok,0.0008879484953703703,0,sam3_if_supported,1,ok,1,9,0.9980122739368924,0.9675535366645036,ok
0196.jpg,P1,1.307715042918125,0.46382426697530865,5,1,ok,0.0012548225308641975,0,sam3_if_supported,1,ok,1,9,0.9975358130501069,0.971359940872136,ok
0197.jpg,P5,1.3570939359895167,0.42924491222993827,7,1,ok,0.0022135416666666666,0,sam3_if_supported,1,ok,1,9,0.9972498133277625,0.976312343768599,ok
0198.jpg,P5,1.3636877798022276,0.4095900848765432,8,1,ok,0.002326027199074074,0,sam3_if_supported,1,ok,1,9,0.9958711801089631,0.9766753492777647,ok
0199.jpg,P2,1.3463441344328557,0.3876192370756173,7,1,ok,0.0011693431712962964,0,sam3_if_supported,1,ok,1,9,0.9975141978982992,0.9599015124868097,ok
0200.jpg,P3,1.3148188370285836,0.3569332320601852,5,1,ok,0.0012962962962962963,0,sam3_if_supported,1,ok,1,9,0.9971094780121122,0.9628633843051588,ok
0201.jpg,P3,1.3205219756031576,0.34682002314814814,5,1,ok,0.002358699845679012,0,sam3_if_supported,1,ok,1,9,0.997297004173795,0.9716328963051252,ok
0202.jpg,P2,1.3265879840286718,0.33803566261574075,5,1,ok,0.0022745466820987656,0,sam3_if_supported,1,ok,1,9,0.9976944907628826,0.9699103713188221,ok
0203.jpg,P2,1.3152667932112267,0.3181753954475309,5,1,ok,0.0014637586805555556,0,sam3_if_supported,1,ok,1,9,0.9974579929335401,0.9607843137254902,ok
0204.jpg,P2,1.2393216817103594,0.30059835551697534,4,1,ok,0.0012015335648148148,0,sam3_if_supported,1,ok,1,9,0.9968499580625249,0.9151547491995731,ok
0205.jpg,P2,1.232248743056426,0.2591673900462963,17,1,ok,0.0006180073302469135,0,sam3_if_supported,1,ok,1,9,0.9946805585972629,0.8665594855305466,ok
0206.jpg,P3,1.2706229223747314,0.21658191068672838,8,1,ok,0.0012584394290123457,0,sam3_if_supported,1,ok,1,9,0.9953349185877801,0.9056372549019608,ok
0207.jpg,P2,1.2706017248632802,0.19071928047839506,4,1,ok,0.001898268711419753,0,sam3_if_supported,1,ok,1,9,0.9950511264417721,0.8973098061903384,ok
0208.jpg,P2,1.252060602913736,0.17807002314814815,3,1,ok,0.00154296875,0,sam3_if_supported,1,ok,1,9,0.9936704495087223,0.8781565656565656,ok
0209.jpg,P1,1.1672947712316957,0.17164171006944445,3,1,ok,0.0015652729552469136,0,sam3_if_supported,1,ok,1,9,0.9931447179736549,0.8736672051696285,ok
